Tag(English),Tag(Japanese)
hiyou_(kancolle),飛鷹(艦これ)
prinny,プリニー
bb_(swimsuit_mooncancer)_(second_ascension)_(fate),BB(水着・ムーンキャンサー)(第二再臨)(Fate)
katsuragi_ace_(umamusume),カツラギエース(ウマ娘)
eva_01,エヴァ初号機
natsu_megumi,夏恵
altaria,チルタリス
cure_peach,キュアピーチ
dinergate_(girls'_frontline),ダイナーゲート(ドールズフロントライン)
natsuki_(doki_doki_literature_club),ナツキ(Doki Doki Literature Club!)
utsumi_erice,宇津見エリセ
sirius_(azure_horizons)_(azur_lane),シリアス(常夏のプロムナード)(アズールレーン)
kohinata_miku,小日向未来
g36_(girls'_frontline),G36(ドールズフロントライン)
ibuki_tsubasa,伊吹翼
guzma_(pokemon),グズマ(ポケモン)
tanikaze_(kancolle),谷風(艦これ)
scathach_(piercing_bunny)_(fate),スカサハ(刺し穿つバニー)(Fate)
laura_bodewig,ラウラ・ボーデヴィッヒ
cecilia_alcott,セシリア・オルコット
yagen_toushirou,薬研藤四郎
zara_(poolside_coincidence)_(azur_lane),ザラ(プールサイドの偶発事)(アズールレーン)
artoria_caster_(second_ascension)_(fate),アルトリア・キャスター(第二再臨)(Fate)
amane_kanata_(work),天音かなた(お仕事)
alastor_(shakugan_no_shana),アラストール(灼眼のシャナ)
ayane_(doa),あやね(DOA)
chibi_miku,ちびミク
brown_bear_(kemono_friends),ヒグマ(けものフレンズ)
male_doctor_(arknights),男性ドクター(アークナイツ)
takane_lui_(1st_costume),鷹嶺ルイ(1st衣装)
rpk-16_(girls'_frontline),RPK-16(ドールズフロントライン)
celes_chere,セリス・シェール
miyanaga_saki,宮永咲
angela_balzac,アンジェラ・バルザック
reinforce_zwei,リインフォースⅡ
nina_(fire_emblem),ニーナ(ファイアーエムブレム)
andira_(granblue_fantasy),アンチラ(グランブルーファンタジー)
fujimaru_ritsuka_(male)_(polar_chaldea_uniform),藤丸立香(男)(極地用カルデア制服)
azki_(hololive),AZKi(ホロライブ)
yuni_(princess_connect!),ユニ(プリンセスコネクト!)
soap_(modern_warfare_2),ソープ(モダン・ウォーフェア2)
ene_(kagerou_project),エネ(カゲロウプロジェクト)
kiran_(fire_emblem),キラン(ファイアーエムブレム)
cinnamoroll,シナモロール
mochizuki_anna,望月杏奈
senji_muramasa_(fate),千子村正(Fate)
atago_(stunning_speedster)_(azur_lane),愛宕(驚異のスピードスター)(アズールレーン)
projekt_red_(arknights),プロヴァンス(アークナイツ)
elesis_(elsword),エリシス(エルソード)
lapras,ラプラス
sakawa_(kancolle),酒匂(艦これ)
mohammed_avdol,モハメド・アヴドゥル
yamper,ワンパチ
frostnova_(arknights),フロストノヴァ(アークナイツ)
natalia_(idolmaster),ナターリア(アイドルマスター)
tsuchinoko_(kemono_friends),ツチノコ(けものフレンズ)
maruyama_aya,丸山彩
akane_(bunny)_(blue_archive),アカネ(バニー)(ブルーアーカイブ)
ako_(dress)_(blue_archive),アコ(ドレス)(ブルーアーカイブ)
gon_freecss,ゴン＝フリークス
maou_(maoyuu),魔王(まおゆう魔王勇者)
senkawa_chihiro,千川ちひろ
kalina_(girls'_frontline),カリナ(ドールズフロントライン)
fujimaru_ritsuka_(female)_(polar_chaldea_uniform),藤丸立香(女)(極地用カルデア制服)
kirara_(genshin_impact),綺良々(原神)
leonardo_da_vinci_(rider)_(fate),レオナルド・ダ・ヴィンチ(ライダー)(Fate)
navia_(genshin_impact),ナヴィア(原神)
sayu_(genshin_impact),早柚(原神)
white_rabbit_(alice_in_wonderland),白うさぎ(不思議の国のアリス)
homu_(honkai_impact),ホム(崩壊3rd)
rhea_(fire_emblem),レア(ファイアーエムブレム)
sunny_(omori),サニー(OMORI)
el_condor_pasa_(umamusume),エルコンドルパサー(ウマ娘)
soraka_(league_of_legends),ソラカ(リーグ・オブ・レジェンズ)
achilles_(fate),アキレウス(Fate)
chara_(undertale),キャラ(アンダーテイル)
lightning_farron,ライトニング・ファロン
pneuma_(xenoblade),プネウマ(ゼノブレイド)
tanned_cirno,日焼けしたチルノ
makoto_(street_fighter),まこと(ストリートファイター)
pannacotta_fugo,パンナコッタ・フーゴ
jolteon,サンダース
titan_(shingeki_no_kyojin),巨人(進撃の巨人)
otokura_yuuki,乙倉悠貴
roon_(azur_lane),ローン(アズールレーン)
cheval_grand_(umamusume),シュヴァルグラン(ウマ娘)
toyokawa_fuka,豊川風花
sylphiette_(mushoku_tensei),シルフィエット(無職転生)
mew_(pokemon),ミュウ(ポケモン)
erika_(pokemon),エリカ(ポケモン)
yuudachi_(azur_lane),夕立(アズールレーン)
bismarck_(azur_lane),ビスマルク(アズールレーン)
friend_(nanashi_mumei),フレンズ(七詩ムメイ)
tiki_(young)_(fire_emblem),チキ(幼)(ファイアーエムブレム)
asaka_karin,朝香果林
st._louis_(luxurious_wheels)_(azur_lane),セントルイス(ラグジュアリー・ホイールズ)(アズールレーン)
kurapika,クラピカ
kano_shuuya,鹿野修哉
fiammetta_(arknights),フィアメッタ(アークナイツ)
hoshimachi_suisei_(school_uniform),星街すいせい(制服)
maruzensky_(umamusume),マルゼンスキー(ウマ娘)
meer_campbell,ミーア・キャンベル
fuecoco,ホゲータ
meowscarada,マスカーニャ
biwa_hayahide_(umamusume),ビワハヤヒデ(ウマ娘)
inumuta_houka,犬牟田宝火
oozora_subaru_(1st_costume),大空スバル(1st衣装)
omaru_polka_(1st_costume),尾丸ポルカ(1st衣装)
koseki_bijou,古石ビジュー
caracal_(kemono_friends),カラカル(けものフレンズ)
trish_una,トリッシュ・ウナ
tanya_degurechaff,ターニャ・デグレチャフ
vert_(neptunia),ベール(ネプテューヌ)
garry_(ib),ギャリー(Ib)
perth_(kancolle),パース(艦これ)
mysterious_heroine_x_(fate),謎のヒロインX(Fate)
mega_gardevoir,メガサーナイト
yuri_(doki_doki_literature_club),ユリ(Doki Doki Literature Club!)
ken_masters,ケン・マスターズ
ditto,メタモン
mogami_shizuka,最上静香
seele_(alter_ego),ゼーレ(オルタ・エゴ)
nelson_(kancolle),ネルソン(艦これ)
abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),アビゲイル・ウィリアムズ(水着・フォーリナー)(第三再臨)(Fate)
enemy_naval_mine_(kancolle),敵機雷(艦これ)
admiral_graf_spee_(azur_lane),アドミラル・グラーフ・シュペー(アズールレーン)
koyama_yuzu,小山柚子
tomioka_giyuu,冨岡義勇
agatsuma_zenitsu,我妻善逸
fennekin,フォッコ
edmond_dantes_(fate),エドモン・ダンテス(Fate)
miyashita_ai,宮下愛
kaf_(kamitsubaki_studio),可不(KAMITSUBAKI STUDIO)
lina_inverse,リナ＝インバース
cure_moonlight,キュアムーンライト
litwick,ヒトモシ
mikko_(girls_und_panzer),ミッコ(ガールズ&パンツァー)
gawain_(fate),ガウェイン(Fate)
abigail_williams_(third_ascension)_(fate),アビゲイル・ウィリアムズ(第三再臨)(Fate)
jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),ジャンヌ・ダルク・オルタ(アヴェンジャー)(第三再臨)(Fate)
taokaka,タオカカ
yamabuki_inori,山吹祈里
anegasaki_nene,姉ヶ崎寧々
mumei_(kabaneri),無名(甲鉄城のカバネリ)
hokko_tarumae_(umamusume),ホッコータルマエ(ウマ娘)
naoe_riki,直枝理樹
sawamura_spencer_eriri,澤村・スペンサー・英梨々
korra,コルラ
morgana_(persona_5),モルガナ(ペルソナ5)
moose_(kemono_friends),ヘラジカ(けものフレンズ)
yi_sang_(project_moon),イ・サン(Project Moon)
tenjou_utena,天上ウテナ
magnemite,コイル
yamada_elf,山田エルフ
pekomon_(usada_pekora),ぺこモン(兎田ぺこら)
bronya_zaychik_(silverwing:_n-ex),ブローニャ・ザイチク(銀翼の戦嵐)
crow_(la+_darknesss),クロウ(LA+ Darknesss)
yumeko_(touhou),夢子(東方)
satake_minako,佐竹美奈子
ushizaki_urumi,牛崎潤美
grecale_(kancolle),グレカーレ(艦これ)
saga_(arknights),サガ(アークナイツ)
waddle_dee,ワドルディ
reisen_(touhou_bougetsushou),レイセン(東方儚月抄)
hino_akane_(idolmaster),日野茜(アイドルマスター)
saber_alter_(ver._shinjuku_1999)_(fate),セイバーオルタ(新宿1999)(Fate)
aoyagi_touya,青柳冬弥
ibuki_(street_fighter),いぶき(ストリートファイター)
raichu,ライチュウ
female_saniwa_(touken_ranbu),女性審神者(刀剣乱舞)
ado_(utaite),Ado(歌い手)
mewtwo,ミュウツー
ara_haan,アッシュ(エルソード)
hinatsuru_ai,雛鶴あい
hoshino_ruri,星野ルリ
lance_(pokemon),ワタル(ポケモン)
brynhildr_(fate),ブリュンヒルデ(Fate)
teana_lanster,ティアナ・ランスター
jingliu_(honkai:_star_rail),景元(崩壊:スターレイル)
snorlax,カビゴン
shinshuu_maru_(kancolle),神州丸(艦これ)
shinonome_akito,東雲彰人
whislash_(arknights),ウィスラッシュ(アークナイツ)
le_malin_(listless_lapin)_(azur_lane),ル・マラン(けものラップラパン)(アズールレーン)
filia_(skullgirls),フィリア(スカルガールズ)
isobe_noriko,磯部典子
hakos_baelz_(1st_costume),ハコス・ベールズ(1st衣装)
copano_rickey_(umamusume),コパノリッキー(ウマ娘)
latias,ラティアス
hange_zoe,ハンジ・ゾエ
female_protagonist_(pokemon_go),ポケモントレーナー(女)(ポケモンGO)
sei_shounagon_(fate),清少納言(Fate)
mary_(ib),メアリー(Ib)
oberon_(third_ascension)_(fate),オベロン(第三再臨)(Fate)
elizabeth_bathory_(brave)_(fate),エリザベート・バートリー(ブレイブ)(Fate)
penny_(pokemon),ペニー(ポケモン)
optimus_prime,オプティマスプライム
lyney_(genshin_impact),リネ(原神)
jeanne_d'arc_(third_ascension)_(fate),ジャンヌ・ダルク(第三再臨)(Fate)
atsuko_(blue_archive),アツコ(ブルーアーカイブ)
hakurei_reimu_(pc-98),博麗霊夢(PC-98)
aoba_moca,青葉モカ
emma_verde,エマ・ヴェルデ
amamiya_kokoro,天宮こころ
konpaku_youki,魂魄妖忌
gold_city_(umamusume),ゴールドシチー(ウマ娘)
akaboshi_koume,赤星小梅
beatrix_(granblue_fantasy),ベアトリクス(グランブルーファンタジー)
blemishine_(arknights),ブレミシャイン(アークナイツ)
mejiro_palmer_(umamusume),メジロパーマー(ウマ娘)
chandelure,シャンデラ
paul_bunyan_(fate),ポール・バニヤン(Fate)
king_dedede,デデデ大王
oomori_yuuko,大森ゆうこ
goutokuji_mike,豪徳寺ミケ
sailor_saturn,セーラーサターン
hypno,スリーパー
angela_(project_moon),アンジェラ(Project Moon)
suzuka_gozen_(fate),鈴鹿御前(Fate)
perona,ペローナ
izayoi_liko,十六夜リコ
kobayashi_(maidragon),小林(メイドラゴン)
uzaki_tsuki,宇崎月
kasumi_(blue_archive),カスミ(ブルーアーカイブ)
small-clawed_otter_(kemono_friends),コツメカワウソ(けものフレンズ)
raiden_mei_(herrscher_of_thunder),雷電芽衣(雷の律者)
shoukaku_(azur_lane),翔鶴(アズールレーン)
i-no,イノ
kazami_yuuka_(pc-98),風見幽香(PC-98)
ichigo_hitofuri,一期一振
klein_moretti,クライン・モレッティ
i-13_(kancolle),伊13(艦これ)
bagpipe_(arknights),バグパイプ(アークナイツ)
mudrock_(elite_ii)_(arknights),マッドロック(昇進2)(アークナイツ)
specter_the_unchained_(arknights),スペクター・ザ・アンチェインド(アークナイツ)
carmilla_(fate),カーミラ(Fate)
petra_gurin,ぺトラ・グリン
matoi_(pso2),マトイ(PSO2)
nagara_(kancolle),長良(艦これ)
sakura_bakushin_o_(umamusume),サクラバクシンオー(ウマ娘)
riza_hawkeye,リザ・ホークアイ
milla_maxwell,ミラ＝マクスウェル
takei_hisa,竹井久
zooey_(granblue_fantasy),ゾーイ(グランブルーファンタジー)
sora_ginko,空銀子
usa-chan_(idolmaster),うさちゃん(アイドルマスター)
melia_antiqua,メリア・エンシェント
yuuri_(shoujo_shuumatsu_ryokou),ユーリ(少女終末旅行)
haruno_haruka,春野はるか
hadou_nejire,波動ねじれ
guoba_(genshin_impact),鍋巴(原神)
bazett_fraga_mcremitz,バゼット・フラガ・マクレミッツ
platinum_the_trinity,プラチナ=ザ=トリニティ
magallan_(arknights),マゼラン(アークナイツ)
rena_erindel,レナ・エリエンデル
harime_nui,針目縫
okinami_(kancolle),沖波(艦これ)
iori_rinko,イオリ・リン子
oozora_subaru_(work),大空スバル(お仕事)
hinata_hideki,日向秀樹
takakura_himari,高倉陽毬
chito_(shoujo_shuumatsu_ryokou),チト(少女終末旅行)
naganami_kai_ni_(kancolle),長波改二(艦これ)
razor_(genshin_impact),レザー(原神)
narita_top_road_(umamusume),ナリタトップロード(ウマ娘)
agrias_oaks,アグリアス・オークス
greninja,ゲッコウガ
manaka_laala,真中らぁら
meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),メルトリリス(水着・ランサー)(第二再臨)(Fate)
gawr_gura_(casual),がうる・ぐら(カジュアル)
blue_poison_(shoal_beat)_(arknights),ブルーポイズン(ショールビート)(アークナイツ)
shikanoin_heizou,鹿野院平蔵
manya_(dq4),マーニャ(DQ4)
rita_mordio,リタ・モルディオ
drifloon,フワンテ
ri-class_heavy_cruiser,リ級重巡洋艦
platelet_(hataraku_saibou),血小板(はたらく細胞)
tang_keke,唐可可
natori_(kancolle),名取(艦これ)
kishinami_(kancolle),岸波(艦これ)
silverash_(arknights),シルバーアッシュ(アークナイツ)
char_aznable,シャア・アズナブル
sato_shin,佐藤心
hirose_koichi,広瀬康一
igarashi_kyoko,五十嵐響子
zuikaku_(azur_lane),瑞鶴(アズールレーン)
yuri_sakazaki,ユリ・サカザキ
shinonome_nano,東雲なの
phosphophyllite_(ll),フォスフォフィライト(宝石の国)
mizuki_(arknights),ミヅキ(アークナイツ)
k1-b0,キーボ
yatadera_narumi,矢田寺成美
crypto_(apex_legends),クリプト(APEX LEGENDS)
stark_(sousou_no_frieren),シュタルク(葬送のフリーレン)
lisbeth_(sao),リズベット(SAO)
bianka_durandal_ataegina,ビアンカ・デュランダル・アタエギナ
dan_heng_(imbibitor_lunae)_(honkai:_star_rail),丹恒(飲月)(崩壊:スターレイル)
saotome_ranma,早乙女乱馬
dead_master,デッドマスター
rei_(pokemon),ヒスイのリーリエ(ポケモン)
janus_(kancolle),ヤヌス(艦これ)
gastly,ゴース
todo_yurika,藤堂ユリカ
heanna_sumire,平安名すみれ
heracles_(fate),ヘラクレス(Fate)
flygon,フライゴン
wu_zetian_(fate),武則天(Fate)
stheno_(fate),ステンノ(Fate)
enma_ai,閻魔あい
taiki_shuttle_(umamusume),タイキシャトル(ウマ娘)
milotic,ミロカロス
ky_kiske,カイ・キスク
jeanne_d'arc_(swimsuit_archer)_(first_ascension)_(fate),ジャンヌ・ダルク(水着・アーチャー)(第一再臨)(Fate)
faust_(project_moon),ファウスト(Project Moon)
layla_(genshin_impact),レイラ(原神)
roxie_(pokemon),ホミカ(ポケモン)
absol,アブソル
nikka_edvardine_katajainen,ニッカ・エドワーディン・カタヤイネン
cure_heart,キュアハート
regina_(dokidoki!_precure),レジーナ(ドキドキ!プリキュア)
irako_(kancolle),伊良湖(艦これ)
hong_lu_(project_moon),ホン・ルー(Project Moon)
okita_sougo,沖田総悟
maya_fey,綾里真宵
piccolo,ピッコロ
naomi_(girls_und_panzer),ナオミ(ガールズ&パンツァー)
fukuda_haru,福田はる
usopp,ウソップ
dragonite,カイリュー
gokotai,五虎退
nanami_yachiyo,七海やちよ
nikaidou_saki,二階堂サキ
satanichia_kurumizawa_mcdowell,胡桃沢＝サタニキア＝マクドウェル
sand_cat_(kemono_friends),スナネコ(けものフレンズ)
spicy_nun_(diva),辛口修道女(diva)
mori_calliope_(streetwear),森カリオペ(ストリートウェア)
nijigaoka_mashiro,虹ヶ丘ましろ
bartz_klauser,バッツ・クラウザー
aragaki_shinjirou,荒垣真次郎
kikuzuki_(kancolle),菊月(艦これ)
nakagawa_natsuki,中川菜月
nitocris_(swimsuit_assassin)_(fate),ニトクリス(水着・アサシン)(Fate)
maya_kai_ni_(kancolle),摩耶改二(艦これ)
psyduck,コダック
clefairy,ピッピ
evelynn_(league_of_legends),イブリン(リーグ・オブ・レジェンズ)
tokoro_megumi,所恵美
shokudaikiri_mitsutada,燭台切光忠
kanae_(nijisanji),叶(にじさんじ)
sakura_chiyono_o_(umamusume),サクラチヨノオー(ウマ娘)
roll_caskett_(mega_man),ロール・キャスケット(ロックマン)
fukawa_toko,腐川冬子
lavinia_whateley_(fate),ラヴィニア・ウェイトリー(Fate)
himeko_(honkai:_star_rail),姫子(崩壊:スターレイル)
akita_neru,亞北ネル
beatrice_(re:zero),ベアトリス(Re:ゼロから始める異世界生活)
sirius_(scorching-hot_seirios)_(azur_lane),シリアス(灼熱のセリオス)(アズールレーン)
van_gogh_(fate),ヴァン・ゴッホ(Fate)
kuradoberi_jam,蔵土縁紗夢
fudou_yuusei,不動遊星
santa_claus,サンタクロース
itou_kaiji,伊藤開司
yamada_anna,山田杏奈
himekawa_yuki,姫川友紀
ptilopsis_(arknights),プティー(アークナイツ)
faruzan_(genshin_impact),ファルザン(原神)
portgas_d._ace,ポートガス・D・エース
cure_rhythm,キュアリズム
bb_(swimsuit_mooncancer)_(third_ascension)_(fate),BB(水着・ムーンキャンサー)(第三再臨)(Fate)
